Code,Name,Market,Market_Value,產業別,Main_Type,Sub_Type,Issue_amount,相關產業
8038,長園科,櫃,16.9,電子零組件業,Electronic,Components,5.98,"鋰電池材料,大功率鋰電池芯及模組及動力馬達零組件,能源元件原材料,能源元件電池芯,能源元件電池模組"
8040,九暘,櫃,9.78,半導體業,Electronic,Semi,6.72,網路通訊IC設計
8042,金山電,櫃,41.9,電子零組件業,Electronic,Components,12.6,被動元件電容器
8043,蜜望實,櫃,18.4,電子零組件業,Electronic,Components,7.99,被動元件電容器
8044,網家,櫃,118,電子商務,Electronic,E-Commerce,11.7,網路零售
8047,星雲,櫃,4.4,其他電子業,Electronic,Others,4.17,其他電子
8048,德勝,櫃,14.3,通信網路業,Electronic,Communications,5.29,"通信網路設備,光通訊設備,無線通訊設備"
8049,晶采,櫃,22.2,光電業,Electronic,Opto,11.8,平面顯示器模組
8050,廣積,櫃,70.8,電腦及週邊設備業,Electronic,Computers,17.7,工業電腦
8054,安國,櫃,12.2,半導體業,Electronic,Semi,7.08,輸出入介面IC設計
8059,凱碩,櫃,24.9,通信網路業,Electronic,Communications,18.9,通信網路設備
8064,東捷,櫃,22,光電業,Electronic,Opto,16.5,"平面顯示器生產製程及檢測設備,系統整合服務"
8066,來思達,櫃,15.6,貿易百貨業,Others,Department,3.02,貿易百貨_代理經銷商
8067,志旭,櫃,2.61,電子通路業,Electronic,Distribution,3,IC通路
8068,全達,櫃,20.6,電子通路業,Electronic,Distribution,6.87,IC通路
8069,元太,櫃,429,光電業,Electronic,Opto,114,"平面顯示器面板,平面顯示器成品"
8071,能率網通,櫃,6.09,電子零組件業,Electronic,Components,5.19,印表機及傳真機及掃瞄器及多功能事務機及投影機
8074,鉅橡,櫃,13.6,電子零組件業,Electronic,Components,8.65,IC載板製造
8076,伍豐,櫃,66.2,電腦及週邊設備業,Electronic,Computers,27.8,工業電腦
8077,洛碁,櫃,9.12,觀光事業,Others,Tourism,11,觀光_旅館服務業
8080,永利聯合,櫃,3.81,電子零組件業,Electronic,Components,8.83,營造上游工程
8083,瑞穎,櫃,63.6,電機機械,Traditional,Machinery,3.51,"輸送機械及零配件,車用機械傳動設備及零配件"
8084,巨虹,櫃,33.2,電子通路業,Electronic,Distribution,6.71,"IC通路,通信網路記憶體"
8085,福華,櫃,9.03,其他電子業,Electronic,Others,15.7,"LED封裝及模組,LED燈具及應用,被動元件電阻器,其他電腦及週邊設備,背光模組,平面顯示器模組"
8086,宏捷科,櫃,189,半導體業,Electronic,Semi,15.5,晶圓製造
8087,華鎂鑫,櫃,2.34,光電業,Electronic,Opto,2.91,光碟片
8088,品安,櫃,13.8,半導體業,Electronic,Semi,6.09,"IC模組,通信網路記憶體,電腦記憶體,隨身碟及記憶卡及讀卡機"
8089,康全電訊,櫃,39.8,通信網路業,Electronic,Communications,5.64,"通信網路設備,光通訊設備"
8091,翔名,櫃,30,電子零組件業,Electronic,Components,4.51,"IC及晶圓製造生產製程及檢測設備,LED生產製程檢測設備及原物料"
8092,建暐,櫃,3.57,其他電子業,Electronic,Others,3.89,"IC封裝測試生產製程及檢測設備,金屬加工用機械,專用機械"
8093,保銳,櫃,6.24,電子零組件業,Electronic,Components,6.42,電腦電源供應器
8096,擎亞,櫃,15.6,電子通路業,Electronic,Distribution,14.2,"IC通路,通信網路IC晶片,通信網路微處理器,通信網路記憶體,電腦中央處理器"
8097,常珵,櫃,3.12,通信網路業,Electronic,Communications,2.67,連接器設計組裝及製造
8099,大世科,櫃,17.8,資訊服務業,Electronic,Service,8.86,"通信網路設備,有線通訊設備,筆記型電腦,桌上型電腦,伺服器,其他電腦及週邊設備,應用及系統軟體設計開發,系統整合服務,資料處理服務,資訊通路經銷"
8107,大億金茂,櫃,11.8,電機機械,Traditional,Machinery,7.5,汽車配件
8109,博大,櫃,48.1,電子零組件業,Electronic,Components,7.26,"下游IC封裝測試,大功率鋰電池芯及模組及動力馬達零組件,LED生產製程檢測設備及原物料,太陽能電池模組,太陽能發電設備及系統及系統工程,能源元件電池模組"
8111,立碁,櫃,16.4,光電業,Electronic,Opto,10.9,LED封裝及模組
8121,越峰,櫃,27.4,電子零組件業,Electronic,Components,18.3,被動元件上游材料
8147,正淩,櫃,11.8,電子零組件業,Electronic,Components,3.05,連接器設計組裝及製造
8155,博智,櫃,56,電子零組件業,Electronic,Components,4.98,IC載板製造
8171,天宇,櫃,17.8,通信網路業,Electronic,Communications,5.07,"大功率鋰電池芯及模組及動力馬達零組件,能源元件電池模組"
8176,智捷,櫃,6.2,通信網路業,Electronic,Communications,7.25,通信網路設備
8182,加高,櫃,27.5,電子零組件業,Electronic,Components,10.7,被動元件濾波振盪器
8183,精星,櫃,21.6,其他電子業,Electronic,Others,12.1,"大功率鋰電池芯及模組及動力馬達零組件,醫療器材顯示器,基板組裝加工及相關製造"
8234,新漢,櫃,32.8,電腦及週邊設備業,Electronic,Computers,14.1,工業電腦
8240,華宏,櫃,25.8,光電業,Electronic,Opto,10,"PCB材料,通信網路機殼,連接器材料,電腦散熱模組,平面顯示器光學零件,觸控面板其他原材料"
8255,朋程,櫃,75,電機機械,Traditional,Machinery,9.15,車用機械傳動設備及零配件
8277,商丞,櫃,6.23,半導體業,Electronic,Semi,9.16,"IC模組,電腦記憶體"
8279,生展,櫃,28.2,生技醫療業,Biotech,Biotech,2.71,"食品生技原料,食品生技加工製成品,保健食品代理銷售及通路"
8284,三竹,櫃,23,資訊服務業,Electronic,Service,4.63,"應用及系統軟體設計開發,系統整合服務,資料處理服務"
8289,泰藝,櫃,7.93,電子零組件業,Electronic,Components,6.83,被動元件濾波振盪器
8291,尚茂,櫃,3.22,電子零組件業,Electronic,Components,7.6,銅箔基板
8299,群聯,櫃,523,半導體業,Electronic,Semi,19.7,"半導體_記憶體IC,IC模組,IC通路,電腦記憶體,隨身碟及記憶卡及讀卡機"
8342,益張,櫃,17.8,其他業,Others,Others,3.35,其他
8349,恒耀,櫃,54.1,鋼鐵工業,Traditional,Steel,11.6,鋼鐵成品-螺絲螺帽
8354,冠好,櫃,13.7,塑膠工業,Traditional,Plastic,7.85,塑膠_製成品
8358,金居,櫃,93.6,電子零組件業,Electronic,Components,25.3,"鋰電池材料,PCB材料"
8383,千附,櫃,45.3,其他電子業,Electronic,Others,11.8,"IC及晶圓製造生產製程及檢測設備,平面顯示器其他零組件,機電系統工程,電機金屬加工處理,營造上游工程,工程承攬"
8390,金益鼎,櫃,19.2,其他業,Others,Others,9.79,環保潔能服務產業
8401,白紗科,櫃,6.72,其他業,Others,Others,6.27,文化印刷業
8403,盛弘,櫃,35.8,生技醫療業,Biotech,Biotech,10.9,"藥品代理銷售及通路,醫療器材代理,醫療通路,保健食品代理銷售及通路"
8406,金可-KY,櫃,131,生技醫療業,Biotech,Biotech,9.71,隱型眼鏡光學鏡片
8409,商之器,櫃,5.04,生技醫療業,Biotech,Biotech,2.8,生物檢測
8410,森田,櫃,15.7,電腦及週邊設備業,Electronic,Computers,3.66,電腦機殼
8415,大國鋼,櫃,267,鋼鐵工業,Traditional,Steel,103,鋼鐵成品-螺絲螺帽
8416,實威,櫃,29.6,資訊服務業,Electronic,Service,2.82,系統整合服務
8418,捷必勝-KY,櫃,10.2,其他業,Others,Others,7.84,專用機械
8420,明揚,櫃,12.2,其他業,Others,Others,5.1,高爾夫球具業
8421,旭源,櫃,5.27,其他業,Others,Others,5.48,專用機械
8423,保綠-KY,櫃,3.72,其他業,Others,Others,2.3,環保潔能服務產業
8424,惠普,櫃,18,建材營造業,Traditional,Construction,3.61,建材原料
8426,紅木-KY,櫃,6.56,其他業,Others,Others,5.02,其他
8431,匯鑽科,櫃,26.4,其他電子業,Electronic,Others,4.45,連接器材料
8432,東生華,櫃,24.2,生技醫療業,Biotech,Biotech,3.84,藥品代理銷售及通路
8433,弘帆,櫃,20.2,貿易百貨業,Others,Department,5.21,貿易百貨_代理經銷商
8435,鉅邁,櫃,15.4,其他業,Others,Others,3.17,環保潔能服務產業
8436,大江,櫃,315,生技醫療業,Biotech,Biotech,11.8,食品生技加工製成品
8437,大地-KY,櫃,84.9,其他業,Others,Others,4.79,其他
8440,綠電,櫃,7.24,其他業,Others,Others,3.8,其他
8444,綠河-KY,櫃,54.2,其他業,Others,Others,8.48,其他
8446,華研,櫃,52.8,文化創意業,Others,Culture,5.29,"流行音樂及文化內容產業,文化印刷業"
8450,霹靂,櫃,12.4,文化創意業,Others,Culture,5.13,流行音樂及文化內容產業
8455,大拓-KY,櫃,4.77,其他電子業,Electronic,Others,2.52,其他電子
8472,夠麻吉,櫃,7.45,電子商務,Electronic,E-Commerce,1.77,網路零售
8476,台境,櫃,12.1,其他業,Others,Others,6.05,環保潔能服務產業
8477,創業家,櫃,10.2,電子商務,Electronic,E-Commerce,2.5,網路零售
8489,三貝德,櫃,20.6,文化創意業,Others,Culture,3.78,數位內容產業
8905,裕國,櫃,21.6,食品工業,Traditional,Food,11.9,"食品_原物料,食品_加工,食品_即食品,建設業"
8906,花王,櫃,5.51,其他業,Others,Others,3.4,文化印刷業
8908,欣雄,櫃,93.2,油電燃氣業,Traditional,Gas,20,油電_天然瓦斯
8916,光隆,櫃,51.8,紡織纖維,Traditional,Fabric,13.1,紡織_成衣及其它家居紡織類品
8917,欣泰,櫃,86,油電燃氣業,Traditional,Gas,13.4,油電_天然瓦斯
8921,沈氏,櫃,6.24,其他業,Others,Others,4.66,文化印刷業
8923,時報,櫃,4.48,文化創意業,Others,Culture,3.04,出版產業
8924,大田,櫃,43.9,其他業,Others,Others,8.38,高爾夫球具業
8927,北基,櫃,28.9,油電燃氣業,Traditional,Gas,19.2,油電_加油站
8928,鉅明,櫃,14.4,其他業,Others,Others,5.09,高爾夫球具業
8929,富堡,櫃,12,其他業,Others,Others,5.06,衛生用品
8930,青鋼,櫃,9.12,鋼鐵工業,Traditional,Steel,8.07,"鋼鐵成品-金屬製品,建材原料"
8931,大汽電,櫃,35.3,油電燃氣業,Traditional,Gas,12.2,環保潔能服務產業
8932,宏大,櫃,7.91,其他業,Others,Others,4.88,其他
8933,愛地雅,櫃,30.9,其他業,Others,Others,24,"電動汽機自行車,休閒車業"
8935,邦泰,櫃,6.47,塑膠工業,Traditional,Plastic,8.43,塑膠_製成品
8936,國統,櫃,41.1,其他業,Others,Others,24.8,"不鏽鋼製管,營造業"
8937,合騏,櫃,11.3,其他業,Others,Others,7.25,"電動汽機自行車,休閒車業"
8938,明安,櫃,49.5,其他業,Others,Others,13.5,高爾夫球具業
8941,關中,櫃,10.6,貿易百貨業,Others,Department,3.04,"貿易百貨_製造商,貿易百貨_代理經銷商,貿易百貨_零售通路"
8942,森鉅,櫃,83.1,其他業,Others,Others,16.6,其他
9949,琉園,櫃,5.9,文化創意業,Others,Culture,4.7,"工藝產業,文化印刷業"
9950,萬國通,櫃,13.5,貿易百貨業,Others,Department,14.8,貿易百貨_零售通路
9951,皇田,櫃,54.6,電機機械,Traditional,Machinery,7.49,"車用機械傳動設備及零配件,汽車配件"
9960,邁達康,櫃,9.47,貿易百貨業,Others,Department,3.36,高爾夫球具業
9962,有益,櫃,8.26,鋼鐵工業,Traditional,Steel,9.02,冷熱軋不鏽鋼板捲
